hid,htype,nbcars_agg,hsize,age_discrete,gender,marital_status,employment,driving_licence,age,role,nind
35790,210,2,2,6,1,2,4,1,69,1,2
35790,210,2,2,5,2,2,1,1,51,2,2
35791,210,2,2,6,1,2,4,1,91,1,2
35791,210,2,2,5,2,2,1,1,46,2,2
35792,210,0,2,6,1,2,4,1,86,1,2
35792,210,0,2,5,2,2,1,1,51,2,2
35793,230,1,2,6,2,2,4,1,67,1,2
35793,230,1,2,5,2,2,1,1,53,2,2
35794,210,1,2,6,2,2,4,1,77,1,2
35794,210,1,2,5,2,2,1,2,52,2,2
35795,210,2,2,6,2,2,4,1,82,1,2
35795,210,2,2,5,2,2,1,2,62,2,2
35796,210,1,2,6,2,2,4,1,81,1,2
35796,210,1,2,5,2,2,1,2,54,2,2
35797,230,2,2,6,2,2,4,1,82,1,2
35797,230,2,2,5,2,2,1,2,45,2,2
35798,30,1,2,6,2,2,4,1,72,1,2
35798,30,1,2,5,2,2,1,1,46,2,2
35799,210,3,2,6,2,2,4,1,78,1,2
35799,210,3,2,5,2,1,1,1,62,2,2
35800,210,1,2,6,2,1,1,1,93,1,2
35800,210,1,2,6,1,2,4,1,71,2,2
35801,210,1,2,6,1,2,4,1,91,1,2
35801,210,1,2,6,2,1,1,1,87,2,2
35802,210,2,2,6,2,1,1,1,84,1,2
35802,210,2,2,6,1,2,4,1,82,2,2
35803,210,2,2,6,1,2,4,1,85,1,2
35803,210,2,2,6,2,1,1,1,80,2,2
35804,210,1,2,6,1,2,4,1,86,1,2
35804,210,1,2,6,2,1,1,1,66,2,2
35805,210,1,2,6,2,1,1,1,78,1,2
35805,210,1,2,6,1,2,4,1,77,2,2
35806,210,2,2,6,1,2,4,1,91,1,2
35806,210,2,2,6,2,1,1,1,70,2,2
35807,210,2,2,6,1,2,4,1,82,1,2
35807,210,2,2,6,2,1,1,1,72,2,2
35808,210,2,2,6,2,1,1,1,84,1,2
35808,210,2,2,6,1,2,4,1,80,2,2
35809,210,2,2,6,2,1,1,1,91,1,2
35809,210,2,2,6,1,2,4,1,84,2,2
35810,210,0,2,6,2,1,1,1,69,1,2
35810,210,0,2,6,1,2,4,1,68,2,2
35811,210,0,2,6,1,2,4,1,83,1,2
35811,210,0,2,6,2,1,1,1,75,2,2
35812,210,1,2,6,2,1,1,1,78,1,2
35812,210,1,2,6,1,2,4,1,70,2,2
35813,210,2,2,6,2,1,1,1,93,1,2
35813,210,2,2,6,1,2,4,1,79,2,2
35814,210,2,2,6,2,1,1,1,76,1,2
35814,210,2,2,6,1,2,4,1,68,2,2
35815,210,1,2,6,1,2,4,1,83,1,2
35815,210,1,2,6,2,1,1,1,65,2,2
35816,210,2,2,6,2,1,1,1,93,1,2
35816,210,2,2,6,1,2,4,1,67,2,2
35817,210,1,2,6,2,1,1,1,91,1,2
35817,210,1,2,6,1,2,4,1,75,2,2
35818,210,1,2,6,2,1,1,1,88,1,2
35818,210,1,2,6,1,2,4,1,78,2,2
35819,210,2,2,6,1,2,4,1,82,1,2
35819,210,2,2,6,2,1,1,1,65,2,2
35820,210,1,2,6,1,2,4,1,90,1,2
35820,210,1,2,6,2,1,1,1,76,2,2
35821,210,1,2,6,2,1,1,1,90,1,2
35821,210,1,2,6,1,2,4,1,77,2,2
35822,210,1,2,6,2,1,1,1,74,1,2
35822,210,1,2,6,1,2,4,1,73,2,2
35823,230,1,2,6,1,2,4,1,79,1,2
35823,230,1,2,5,2,1,1,1,58,2,2
35824,210,2,2,6,1,2,4,1,85,1,2
35824,210,2,2,5,1,1,1,1,45,2,2
35825,210,2,2,6,1,2,4,1,72,1,2
35825,210,2,2,5,1,1,1,1,55,2,2
35826,210,0,2,6,2,2,4,1,86,1,2
35826,210,0,2,5,1,1,1,1,46,2,2
35827,210,1,2,5,1,1,1,1,63,1,2
35827,210,1,2,5,2,2,4,1,49,2,2
35828,210,1,2,5,1,1,1,1,52,1,2
35828,210,1,2,5,2,2,1,1,49,2,2
35829,210,1,2,5,2,2,1,1,61,1,2
35829,210,1,2,5,1,1,1,1,54,2,2
35830,210,1,2,5,1,1,1,1,62,1,2
35830,210,1,2,5,2,2,2,1,46,2,2
35831,210,1,2,5,1,1,1,1,63,1,2
35831,210,1,2,5,2,2,2,1,45,2,2
35832,210,2,2,5,2,2,2,1,52,1,2
35832,210,2,2,5,1,2,1,1,47,2,2
35833,210,3,2,5,1,2,1,1,57,1,2
35833,210,3,2,5,2,2,2,1,51,2,2
35834,210,1,2,5,2,2,2,1,48,1,2
35834,210,1,2,5,1,2,1,1,45,2,2
35835,210,2,2,5,1,2,1,1,60,1,2
35835,210,2,2,5,2,2,4,1,57,2,2
35836,210,0,2,5,2,2,2,1,53,1,2
35836,210,0,2,5,1,2,1,2,50,2,2
35837,210,1,2,5,2,2,2,1,60,1,2
35837,210,1,2,5,1,2,1,2,47,2,2
35838,210,2,2,5,2,2,2,1,59,1,2
35838,210,2,2,5,1,2,1,2,48,2,2
35839,210,3,2,5,2,2,2,1,62,1,2
35839,210,3,2,5,1,2,1,1,53,2,2
35840,210,2,2,5,1,2,1,1,58,1,2
35840,210,2,2,5,2,2,2,1,56,2,2
35841,210,2,2,5,2,2,2,1,52,1,2
35841,210,2,2,5,1,2,1,1,51,2,2
35842,210,1,2,5,1,2,1,1,64,1,2
35842,210,1,2,5,2,2,2,1,63,2,2
35843,210,1,2,6,2,2,2,1,89,1,2
35843,210,1,2,5,1,2,1,1,59,2,2
35844,210,1,2,6,2,2,4,1,80,1,2
35844,210,1,2,5,1,2,1,1,45,2,2
35845,210,1,2,6,1,2,1,1,78,1,2
35845,210,1,2,6,2,2,4,1,72,2,2
35846,210,1,2,6,2,2,4,1,84,1,2
35846,210,1,2,6,1,2,1,1,70,2,2
35847,210,2,2,6,1,2,1,1,85,1,2
35847,210,2,2,6,2,2,4,1,73,2,2
35848,210,1,2,6,2,2,4,1,92,1,2
35848,210,1,2,6,1,2,1,1,75,2,2
35849,210,1,2,6,2,2,4,1,87,1,2
35849,210,1,2,6,1,2,4,1,78,2,2
35850,210,1,2,6,2,2,4,1,75,1,2
35850,210,1,2,6,1,2,4,1,68,2,2
35851,210,1,2,6,1,2,4,1,89,1,2
35851,210,1,2,6,2,2,4,1,83,2,2
35852,210,0,2,6,2,2,4,1,84,1,2
35852,210,0,2,6,1,2,4,1,78,2,2
35853,210,1,2,6,2,2,4,1,87,1,2
35853,210,1,2,6,1,2,4,1,65,2,2
35854,210,3,2,6,2,2,4,1,75,1,2
35854,210,3,2,6,1,2,4,1,68,2,2
35855,210,0,2,6,1,2,4,1,88,1,2
35855,210,0,2,6,2,2,4,1,82,2,2
35856,210,1,2,6,1,2,4,1,85,1,2
35856,210,1,2,6,2,2,4,1,82,2,2
35857,210,2,2,6,2,2,4,1,87,1,2
35857,210,2,2,6,1,2,4,1,85,2,2
35858,210,2,2,6,2,2,4,1,91,1,2
35858,210,2,2,6,1,2,4,1,68,2,2
35859,210,1,2,6,2,2,4,1,88,1,2
35859,210,1,2,6,1,2,4,1,65,2,2
35860,210,1,2,6,2,2,4,1,86,1,2
35860,210,1,2,6,1,2,4,1,80,2,2
35861,210,1,2,6,2,2,4,1,82,1,2
35861,210,1,2,6,1,2,4,1,73,2,2
35862,210,1,2,6,2,2,4,1,73,1,2
35862,210,1,2,6,1,2,4,1,67,2,2
35863,210,1,2,6,1,2,4,1,75,1,2
35863,210,1,2,6,2,2,4,1,70,2,2
35864,210,2,2,6,2,2,4,1,92,1,2
35864,210,2,2,6,1,2,4,1,80,2,2
35865,210,0,2,6,1,2,4,1,81,1,2
35865,210,0,2,6,2,2,4,1,69,2,2
35866,210,1,2,6,1,2,4,1,92,1,2
35866,210,1,2,6,2,2,4,1,69,2,2
35867,210,2,2,6,1,2,4,1,80,1,2
35867,210,2,2,6,2,2,4,1,76,2,2
35868,210,1,2,6,2,2,4,1,83,1,2
35868,210,1,2,6,1,2,4,1,69,2,2
35869,230,1,2,6,2,2,4,1,84,1,2
35869,230,1,2,5,1,1,4,1,52,2,2
35870,230,0,2,6,2,2,4,1,73,1,2
35870,230,0,2,5,1,1,4,1,55,2,2
35871,210,2,2,6,2,2,4,1,91,1,2
35871,210,2,2,5,1,1,1,1,60,2,2
35872,210,2,2,6,2,2,4,1,71,1,2
35872,210,2,2,5,1,1,1,1,49,2,2
35873,210,2,2,6,2,2,4,1,69,1,2
35873,210,2,2,5,1,1,1,1,51,2,2
35874,210,2,2,6,2,2,4,1,82,1,2
35874,210,2,2,5,1,1,1,1,58,2,2
35875,230,0,2,6,2,2,4,1,86,1,2
35875,230,0,2,5,1,2,1,1,59,2,2
35876,230,1,2,6,2,2,4,1,85,1,2
35876,230,1,2,5,1,2,1,1,54,2,2
35877,210,1,2,6,2,2,4,1,86,1,2
35877,210,1,2,5,1,2,1,1,45,2,2
35878,210,2,2,6,2,2,4,1,79,1,2
35878,210,2,2,5,1,2,1,1,62,2,2
35879,210,0,2,6,2,2,4,1,91,1,2
35879,210,0,2,6,1,2,1,1,77,2,2
35880,210,2,2,6,2,2,4,1,73,1,2
35880,210,2,2,6,1,2,1,1,71,2,2
35881,210,1,2,6,2,2,4,1,83,1,2
35881,210,1,2,6,1,2,1,1,73,2,2
35882,210,1,2,6,1,2,4,1,88,1,2
35882,210,1,2,6,2,2,4,1,85,2,2
35883,210,0,2,6,1,2,4,1,90,1,2
35883,210,0,2,6,1,2,4,1,86,2,2
35884,210,2,2,6,2,2,4,1,88,1,2
35884,210,2,2,6,1,2,4,1,66,2,2
35885,210,1,2,6,1,2,4,1,72,1,2
35885,210,1,2,6,2,2,4,1,69,2,2
35886,210,2,2,6,1,2,4,1,90,1,2
35886,210,2,2,6,2,2,4,1,80,2,2
35887,210,1,2,6,1,2,4,1,89,1,2
35887,210,1,2,6,2,2,4,1,80,2,2
35888,210,1,2,6,1,2,4,2,85,1,2
35888,210,1,2,6,2,2,4,1,68,2,2
35889,210,2,2,6,1,2,4,2,91,1,2
35889,210,2,2,6,2,2,4,1,82,2,2
35890,210,2,2,6,1,2,4,2,87,1,2
35890,210,2,2,6,2,2,4,1,81,2,2
35891,210,1,2,6,1,2,4,2,67,1,2
35891,210,1,2,6,2,2,4,1,65,2,2
35892,210,2,2,6,2,2,4,1,78,1,2
35892,210,2,2,6,1,2,4,2,65,2,2
35893,210,0,2,6,1,2,4,2,90,1,2
35893,210,0,2,6,2,2,4,1,84,2,2
35894,210,2,2,6,1,2,4,2,87,1,2
35894,210,2,2,6,2,2,4,1,71,2,2
35895,210,1,2,6,1,2,4,2,90,1,2
35895,210,1,2,6,2,2,4,1,90,2,2
35896,210,2,2,6,1,2,4,2,92,1,2
35896,210,2,2,6,2,2,4,1,79,2,2
35897,210,1,2,6,1,2,4,2,89,1,2
35897,210,1,2,6,2,2,4,1,66,2,2
35898,210,0,2,6,2,2,4,1,79,1,2
35898,210,0,2,6,1,2,4,2,78,2,2
35899,210,0,2,6,1,2,4,2,91,1,2
35899,210,0,2,6,2,2,4,1,82,2,2
35900,210,1,2,6,2,2,4,1,81,1,2
35900,210,1,2,6,1,4,4,2,72,2,2
35901,210,2,2,6,2,2,4,1,84,1,2
35901,210,2,2,6,1,4,4,2,74,2,2
35902,210,0,2,6,2,2,4,1,93,1,2
35902,210,0,2,6,1,4,4,1,85,2,2
35903,210,2,2,6,2,2,4,1,87,1,2
35903,210,2,2,6,1,4,4,1,71,2,2
35904,210,2,2,6,1,4,4,1,92,1,2
35904,210,2,2,6,2,2,4,1,68,2,2
35905,210,1,2,6,1,4,4,1,79,1,2
35905,210,1,2,6,2,2,4,1,76,2,2
35906,210,1,2,6,1,4,4,2,86,1,2
35906,210,1,2,6,2,2,4,1,84,2,2
35907,210,1,2,6,1,4,4,2,84,1,2
35907,210,1,2,6,2,2,4,1,82,2,2
35908,210,1,2,6,2,2,4,1,86,1,2
35908,210,1,2,6,1,4,4,2,69,2,2
35909,210,0,2,6,1,4,4,1,86,1,2
35909,210,0,2,6,2,2,4,1,74,2,2
35910,210,1,2,6,1,4,4,1,88,1,2
35910,210,1,2,6,2,2,4,1,66,2,2
35911,210,1,2,6,2,2,4,1,93,1,2
35911,210,1,2,6,1,4,4,1,84,2,2
35912,210,1,2,6,1,4,4,1,74,1,2
35912,210,1,2,6,2,2,4,1,65,2,2
35913,210,1,2,6,1,2,4,1,81,1,2
35913,210,1,2,6,2,2,4,1,65,2,2
35914,210,3,2,6,2,2,4,1,74,1,2
35914,210,3,2,6,1,2,4,1,70,2,2
35915,210,3,2,6,2,2,4,1,79,1,2
35915,210,3,2,6,1,2,4,1,72,2,2
35916,210,2,2,6,1,2,4,1,85,1,2
35916,210,2,2,6,2,2,4,1,84,2,2
35917,210,2,2,6,2,2,4,1,92,1,2
35917,210,2,2,6,1,2,4,1,76,2,2
35918,210,1,2,6,1,2,4,1,83,1,2
35918,210,1,2,6,2,2,4,1,74,2,2
35919,210,1,2,6,2,2,4,1,86,1,2
35919,210,1,2,6,1,2,4,1,74,2,2
35920,210,2,2,6,2,2,4,1,93,1,2
35920,210,2,2,6,1,2,4,1,85,2,2
35921,210,2,2,6,1,2,4,1,86,1,2
35921,210,2,2,6,2,2,4,1,84,2,2
35922,210,0,2,6,1,2,4,1,81,1,2
35922,210,0,2,6,2,2,4,1,66,2,2
35923,210,1,2,6,2,2,4,1,88,1,2
35923,210,1,2,6,1,2,4,1,73,2,2
35924,210,1,2,6,2,2,4,1,79,1,2
35924,210,1,2,6,1,2,4,1,67,2,2
35925,210,2,2,6,1,2,4,1,71,1,2
35925,210,2,2,6,2,2,4,1,70,2,2
35926,210,0,2,6,1,2,4,1,93,1,2
35926,210,0,2,6,2,2,4,1,85,2,2
35927,210,2,2,6,2,2,4,1,92,1,2
35927,210,2,2,6,1,2,4,1,89,2,2
35928,210,2,2,6,2,2,4,1,81,1,2
35928,210,2,2,6,1,2,4,1,66,2,2
35929,210,1,2,6,1,2,4,1,79,1,2
35929,210,1,2,6,2,2,4,1,74,2,2
35930,210,2,2,6,2,2,4,1,84,1,2
35930,210,2,2,6,1,2,4,1,74,2,2
35931,210,0,2,6,2,2,4,1,92,1,2
35931,210,0,2,6,1,2,4,1,82,2,2
35932,210,1,2,6,2,2,4,1,71,1,2
35932,210,1,2,5,1,2,4,1,61,2,2
35933,210,1,2,6,2,2,4,1,82,1,2
35933,210,1,2,5,1,2,4,1,55,2,2
35934,210,2,2,6,2,2,4,1,73,1,2
35934,210,2,2,5,1,2,4,1,52,2,2
35935,210,2,2,6,2,2,4,1,80,1,2
35935,210,2,2,5,1,2,1,1,54,2,2
35936,210,1,2,6,1,2,1,1,91,1,2
35936,210,1,2,6,2,2,4,1,67,2,2
35937,210,1,2,6,2,2,4,1,81,1,2
35937,210,1,2,6,1,2,1,1,78,2,2
35938,210,1,2,6,1,2,1,1,91,1,2
35938,210,1,2,6,2,2,4,1,71,2,2
35939,210,1,2,6,2,2,4,1,74,1,2
35939,210,1,2,6,1,2,1,1,70,2,2
35940,210,1,2,6,2,2,4,2,68,1,2
35940,210,1,2,6,1,2,1,1,66,2,2
35941,210,1,2,6,2,2,4,2,87,1,2
35941,210,1,2,6,1,2,1,1,72,2,2
35942,210,1,2,6,1,2,4,1,81,1,2
35942,210,1,2,6,2,2,4,2,69,2,2
35943,210,2,2,6,2,2,4,2,75,1,2
35943,210,2,2,6,1,2,4,1,73,2,2
35944,210,1,2,6,2,2,4,2,86,1,2
35944,210,1,2,6,1,2,4,1,85,2,2
35945,210,1,2,6,2,2,4,2,83,1,2
35945,210,1,2,6,1,2,4,1,68,2,2
35946,210,0,2,6,2,2,4,2,85,1,2
35946,210,0,2,6,1,2,4,1,78,2,2
35947,210,2,2,6,2,2,4,2,75,1,2
35947,210,2,2,6,1,2,4,1,71,2,2
35948,210,1,2,6,2,2,1,2,71,1,2
35948,210,1,2,6,1,2,4,1,67,2,2
35949,210,2,2,6,2,2,1,2,86,1,2
35949,210,2,2,6,1,2,4,1,84,2,2
35950,210,1,2,6,1,2,4,1,81,1,2
35950,210,1,2,6,2,2,1,2,70,2,2
35951,210,1,2,6,1,2,4,1,92,1,2
35951,210,1,2,6,2,2,1,1,90,2,2
35952,210,1,2,6,2,2,1,1,84,1,2
35952,210,1,2,6,1,2,4,1,72,2,2
35953,210,1,2,6,1,2,4,1,90,1,2
35953,210,1,2,6,2,2,1,1,88,2,2
35954,210,2,2,6,1,2,4,1,75,1,2
35954,210,2,2,6,2,2,1,1,72,2,2
35955,210,2,2,6,2,2,1,1,93,1,2
35955,210,2,2,6,1,2,4,1,88,2,2
35956,210,1,2,6,1,2,4,1,84,1,2
35956,210,1,2,6,2,2,1,1,77,2,2
35957,210,2,2,6,1,2,4,1,82,1,2
35957,210,2,2,6,2,2,1,1,67,2,2
35958,210,2,2,6,2,2,1,1,86,1,2
35958,210,2,2,6,1,2,4,1,66,2,2
35959,210,0,2,6,2,2,1,1,85,1,2
35959,210,0,2,6,1,2,4,1,75,2,2
35960,210,1,2,6,1,2,4,1,92,1,2
35960,210,1,2,6,2,2,1,1,85,2,2
35961,210,1,2,6,1,2,4,1,68,1,2
35961,210,1,2,6,2,2,1,1,68,2,2
35962,210,1,2,6,2,2,1,1,83,1,2
35962,210,1,2,6,1,2,4,1,75,2,2
35963,210,1,2,6,2,2,1,1,79,1,2
35963,210,1,2,6,1,2,4,1,71,2,2
35964,210,1,2,6,1,2,4,1,75,1,2
35964,210,1,2,6,2,2,1,1,70,2,2
35965,210,1,2,6,2,2,1,1,82,1,2
35965,210,1,2,6,1,2,4,1,65,2,2
35966,210,2,2,6,2,2,1,1,90,1,2
35966,210,2,2,6,1,2,4,1,79,2,2
35967,210,1,2,6,1,2,4,1,81,1,2
35967,210,1,2,6,2,2,1,1,67,2,2
35968,210,1,2,6,1,2,4,1,93,1,2
35968,210,1,2,6,2,2,1,1,75,2,2
35969,210,1,2,6,2,2,1,1,90,1,2
35969,210,1,2,6,1,2,4,1,79,2,2
35970,210,1,2,6,1,2,4,1,79,1,2
35970,210,1,2,6,2,2,1,1,79,2,2
35971,210,2,2,6,1,2,4,1,93,1,2
35971,210,2,2,6,2,2,1,1,66,2,2
35972,210,1,2,6,1,2,4,1,84,1,2
35972,210,1,2,6,2,2,1,1,70,2,2
35973,210,1,2,6,2,2,1,1,89,1,2
35973,210,1,2,6,1,2,4,1,83,2,2
35974,210,1,2,6,2,2,1,1,72,1,2
35974,210,1,2,5,1,2,4,1,52,2,2
35975,210,2,2,6,2,2,1,1,93,1,2
35975,210,2,2,5,1,2,4,1,55,2,2
35976,210,2,2,6,2,2,1,1,70,1,2
35976,210,2,2,5,1,2,4,1,58,2,2
35977,210,2,2,6,2,2,1,1,66,1,2
35977,210,2,2,5,1,2,4,1,56,2,2
35978,210,2,2,6,2,2,1,1,65,1,2
35978,210,2,2,5,1,2,4,1,59,2,2
35979,210,1,2,6,2,2,1,1,81,1,2
35979,210,1,2,5,1,2,4,1,64,2,2
35980,210,1,2,6,2,2,1,1,93,1,2
35980,210,1,2,5,1,2,1,1,60,2,2
35981,210,2,2,6,2,2,1,1,87,1,2
35981,210,2,2,5,1,2,1,1,64,2,2
35982,210,2,2,6,2,2,1,1,87,1,2
35982,210,2,2,5,1,2,1,1,63,2,2
35983,230,1,2,6,2,2,1,1,78,1,2
35983,230,1,2,5,1,2,1,1,47,2,2
35984,230,1,2,6,2,2,1,1,77,1,2
35984,230,1,2,5,1,2,1,1,49,2,2
35985,210,1,2,6,2,2,4,1,76,1,2
35985,210,1,2,5,1,2,1,1,47,2,2
35986,210,1,2,6,2,2,4,1,70,1,2
35986,210,1,2,5,1,2,1,1,64,2,2
35987,210,2,2,6,2,2,4,1,88,1,2
35987,210,2,2,5,1,2,1,1,48,2,2
35988,210,0,2,6,2,2,4,1,86,1,2
35988,210,0,2,5,1,2,1,1,51,2,2
35989,210,1,2,5,2,2,4,1,58,1,2
35989,210,1,2,5,1,2,1,1,54,2,2
35990,210,1,2,5,1,2,1,1,58,1,2
35990,210,1,2,5,2,2,4,1,44,2,2
35991,210,1,2,5,1,2,1,1,55,1,2
35991,210,1,2,5,2,2,4,1,48,2,2
35992,210,1,2,5,1,2,1,1,53,1,2
35992,210,1,2,5,2,2,4,1,51,2,2
35993,30,1,2,5,1,2,1,1,61,1,2
35993,30,1,2,5,2,2,4,1,46,2,2
35994,210,1,2,6,2,2,4,1,77,1,2
35994,210,1,2,5,2,2,1,1,44,2,2
35995,210,1,2,6,2,2,4,1,92,1,2
35995,210,1,2,5,2,2,1,1,62,2,2
35996,210,1,2,6,2,2,4,1,75,1,2
35996,210,1,2,5,2,2,1,1,44,2,2
35997,210,2,2,6,2,2,4,1,72,1,2
35997,210,2,2,6,2,2,1,2,66,2,2
35998,210,0,2,6,2,2,1,2,88,1,2
35998,210,0,2,6,2,2,4,1,66,2,2
35999,210,1,2,6,2,2,1,1,92,1,2
35999,210,1,2,6,2,2,1,2,71,2,2
36000,210,1,2,6,2,2,1,1,92,1,2
36000,210,1,2,6,2,2,1,2,90,2,2
36001,210,1,2,6,2,2,1,1,89,1,2
36001,210,1,2,6,2,2,1,1,70,2,2
36002,210,1,2,6,2,2,1,1,75,1,2
36002,210,1,2,6,2,2,1,1,69,2,2
36003,210,0,2,6,2,2,1,1,84,1,2
36003,210,0,2,6,2,2,1,1,67,2,2
36004,210,1,2,6,2,2,1,1,92,1,2
36004,210,1,2,6,2,2,1,1,81,2,2
36005,210,1,2,6,2,2,1,1,91,1,2
36005,210,1,2,6,2,2,1,1,66,2,2
36006,210,1,2,6,2,2,1,1,73,1,2
36006,210,1,2,6,2,2,1,1,65,2,2
36007,210,2,2,6,2,2,1,1,79,1,2
36007,210,2,2,6,1,2,1,1,78,2,2
36008,210,1,2,6,1,2,1,1,83,1,2
36008,210,1,2,6,2,2,1,1,83,2,2
36009,210,1,2,6,2,2,1,1,72,1,2
36009,210,1,2,6,1,2,1,1,67,2,2
36010,30,1,2,6,2,2,1,1,87,1,2
36010,30,1,2,6,1,2,1,1,71,2,2
36011,210,1,2,6,1,2,1,1,85,1,2
36011,210,1,2,6,1,2,1,1,79,2,2
36012,210,1,2,6,1,2,1,1,81,1,2
36012,210,1,2,6,1,2,1,1,73,2,2
36013,210,1,2,6,1,2,1,1,73,1,2
36013,210,1,2,6,1,2,1,1,72,2,2
36014,210,3,2,6,1,2,1,1,75,1,2
36014,210,3,2,6,1,2,1,1,67,2,2
36015,210,3,2,6,1,2,1,1,78,1,2
36015,210,3,2,6,1,2,1,1,75,2,2
36016,210,1,2,6,1,2,1,1,92,1,2
36016,210,1,2,6,2,2,1,1,73,2,2
36017,210,1,2,6,2,2,4,1,83,1,2
36017,210,1,2,6,1,2,1,1,74,2,2
36018,210,1,2,6,1,2,1,1,78,1,2
36018,210,1,2,6,2,2,4,1,69,2,2
36019,210,2,2,6,1,2,1,1,81,1,2
36019,210,2,2,6,2,2,4,1,68,2,2
36020,30,1,2,6,2,2,4,1,85,1,2
36020,30,1,2,6,1,2,1,1,81,2,2
36021,210,1,2,6,2,2,4,1,84,1,2
36021,210,1,2,6,1,2,1,1,69,2,2
36022,210,0,2,6,2,2,4,1,73,1,2
36022,210,0,2,6,1,2,1,1,65,2,2
36023,210,3,2,6,2,2,4,1,82,1,2
36023,210,3,2,6,1,2,1,1,68,2,2
36024,210,0,2,6,1,2,1,1,77,1,2
36024,210,0,2,6,2,2,4,1,76,2,2
36025,210,1,2,6,1,2,1,2,80,1,2
36025,210,1,2,5,2,2,4,1,62,2,2
36026,210,2,2,6,1,2,1,2,78,1,2
36026,210,2,2,5,2,2,1,1,47,2,2
36027,210,2,2,6,1,2,1,2,82,1,2
36027,210,2,2,6,2,2,1,1,68,2,2
36028,210,2,2,6,2,2,1,1,79,1,2
36028,210,2,2,6,1,2,4,2,76,2,2
36029,210,1,2,6,1,2,4,1,88,1,2
36029,210,1,2,6,2,2,1,1,69,2,2
36030,210,1,2,6,1,2,4,1,88,1,2
36030,210,1,2,6,2,2,1,1,74,2,2
36031,210,1,2,6,2,2,4,1,82,1,2
36031,210,1,2,6,1,2,4,2,78,2,2
36032,210,1,2,6,2,2,4,1,86,1,2
36032,210,1,2,6,1,2,4,2,73,2,2
36033,210,2,2,6,1,2,4,1,82,1,2
36033,210,2,2,6,2,2,4,1,71,2,2
36034,210,2,2,6,1,2,4,1,87,1,2
36034,210,2,2,6,2,2,4,1,79,2,2
36035,210,1,2,6,2,2,4,1,91,1,2
36035,210,1,2,6,1,2,4,1,89,2,2
36036,210,0,2,6,1,2,4,1,76,1,2
36036,210,0,2,6,2,2,4,1,65,2,2
36037,210,2,2,6,1,2,4,1,80,1,2
36037,210,2,2,6,2,2,4,1,72,2,2
36038,210,2,2,6,2,2,4,1,85,1,2
36038,210,2,2,6,1,2,4,1,84,2,2
36039,210,0,2,6,1,2,4,1,82,1,2
36039,210,0,2,6,2,2,4,1,79,2,2
36040,210,1,2,6,2,2,4,1,88,1,2
36040,210,1,2,6,1,2,4,1,65,2,2
36041,210,1,2,6,2,2,4,1,83,1,2
36041,210,1,2,6,1,2,4,1,65,2,2
36042,210,1,2,6,1,2,4,1,72,1,2
36042,210,1,2,6,2,2,4,1,67,2,2
36043,210,1,2,6,2,4,4,1,82,1,2
36043,210,1,2,6,1,2,4,1,65,2,2
36044,210,1,2,6,2,4,4,1,85,1,2
36044,210,1,2,6,1,2,4,1,71,2,2
36045,210,2,2,6,2,2,4,1,70,1,2
36045,210,2,2,6,1,2,4,1,67,2,2
36046,210,0,2,6,2,2,4,1,70,1,2
36046,210,0,2,6,1,2,4,1,68,2,2
36047,210,2,2,6,1,2,4,1,93,1,2
36047,210,2,2,6,2,2,4,1,91,2,2
36048,230,2,2,6,1,2,4,1,79,1,2
36048,230,2,2,6,2,2,4,1,71,2,2
36049,210,2,2,6,1,2,4,1,80,1,2
36049,210,2,2,6,2,2,4,1,75,2,2
36050,210,2,2,6,1,2,4,1,87,1,2
36050,210,2,2,6,2,2,4,1,87,2,2
36051,210,2,2,6,1,2,4,1,92,1,2
36051,210,2,2,6,2,2,4,1,90,2,2
36052,210,1,2,6,2,2,4,1,73,1,2
36052,210,1,2,6,1,2,4,1,67,2,2
36053,210,0,2,6,2,2,4,1,85,1,2
36053,210,0,2,6,1,2,4,1,79,2,2
36054,210,0,2,5,2,2,4,1,51,1,2
36054,210,0,2,5,1,2,4,1,45,2,2
36055,210,1,2,5,2,2,4,1,60,1,2
36055,210,1,2,5,1,2,4,1,53,2,2
36056,210,1,2,5,1,2,4,1,57,1,2
36056,210,1,2,5,2,2,4,1,49,2,2
36057,210,1,2,5,1,2,1,1,63,1,2
36057,210,1,2,5,2,2,1,1,61,2,2
36058,210,2,2,5,2,2,1,2,54,1,2
36058,210,2,2,5,1,2,1,1,52,2,2
36059,210,2,2,5,1,2,1,1,58,1,2
36059,210,2,2,5,2,2,1,2,45,2,2
36060,210,2,2,5,1,2,1,1,64,1,2
36060,210,2,2,5,2,2,1,2,45,2,2
36061,210,2,2,5,2,2,1,2,64,1,2
36061,210,2,2,5,1,2,1,1,60,2,2
36062,210,2,2,5,1,2,1,1,56,1,2
36062,210,2,2,5,2,2,1,2,47,2,2
36063,210,1,2,5,2,2,1,2,50,1,2
36063,210,1,2,5,1,2,1,1,47,2,2
36064,210,1,2,5,1,4,1,1,55,1,2
36064,210,1,2,5,2,2,1,2,52,2,2
36065,210,2,2,5,2,2,1,2,55,1,2
36065,210,2,2,5,1,4,1,1,45,2,2
36066,210,2,2,5,1,4,1,1,52,1,2
36066,210,2,2,5,2,2,1,2,49,2,2
36067,210,1,2,5,2,2,1,2,47,1,2
36067,210,1,2,5,1,4,1,1,44,2,2
36068,210,1,2,5,1,4,1,1,63,1,2
36068,210,1,2,5,2,2,1,2,59,2,2
