hid,htype,nbcars_agg,hsize,age_discrete,gender,marital_status,employment,driving_licence,age,role
35055,210,0,2,4,2,2,1,1,27,2
35056,210,2,2,4,1,1,1,1,37,1
35056,210,2,2,4,2,1,2,1,30,2
35057,210,2,2,4,1,1,1,1,32,1
35057,210,2,2,4,2,1,2,1,30,2
35058,210,1,2,4,1,1,1,1,31,1
35058,210,1,2,4,2,1,1,1,28,2
35059,210,0,2,4,1,1,1,1,39,1
35059,210,0,2,4,2,2,1,1,34,2
35060,210,2,2,4,1,1,1,1,35,1
35060,210,2,2,4,2,2,1,1,26,2
35061,210,2,2,4,1,1,1,1,28,1
35061,210,2,2,4,2,2,1,1,28,2
35062,210,1,2,4,1,1,1,1,39,1
35062,210,1,2,4,2,2,1,1,31,2
35063,210,2,2,4,1,1,1,1,37,1
35063,210,2,2,4,2,1,1,1,29,2
35064,210,1,2,5,1,1,1,1,44,1
35064,210,1,2,4,2,1,1,1,40,2
35065,210,1,2,4,1,1,1,1,25,1
35065,210,1,2,4,2,2,1,1,24,2
35066,210,2,2,4,1,2,1,1,28,1
35066,210,2,2,4,2,2,1,1,25,2
35067,210,2,2,4,1,2,1,1,30,1
35067,210,2,2,4,2,2,1,1,28,2
35068,210,2,2,4,1,2,1,1,28,1
35068,210,2,2,4,2,1,1,1,26,2
35069,210,1,2,4,1,1,1,1,39,1
35069,210,1,2,4,2,1,1,1,31,2
35070,210,2,2,4,1,1,1,1,30,1
35070,210,2,2,4,2,1,1,1,25,2
35071,210,1,2,4,1,1,1,1,42,1
35071,210,1,2,4,2,1,1,1,42,2
35072,210,2,2,4,1,2,1,1,34,1
35072,210,2,2,4,2,1,1,1,33,2
35073,210,2,2,4,1,2,1,1,29,1
35073,210,2,2,4,2,1,1,1,27,2
35074,210,2,2,4,1,2,1,1,28,1
35074,210,2,2,4,2,1,1,1,27,2
35075,210,1,2,4,1,2,1,1,27,1
35075,210,1,2,4,2,1,1,1,25,2
35076,210,1,2,4,1,1,1,1,28,1
35076,210,1,2,4,2,1,1,1,25,2
35077,210,1,2,4,1,1,1,1,26,1
35077,210,1,2,4,2,1,1,1,26,2
35078,210,1,2,4,1,2,1,1,37,1
35078,210,1,2,4,2,1,1,1,29,2
35079,210,1,2,4,1,2,1,1,28,1
35079,210,1,2,4,2,1,1,1,28,2
35080,210,2,2,4,1,2,1,1,34,1
35080,210,2,2,4,2,1,1,1,31,2
35081,210,1,2,4,1,1,1,1,33,1
35081,210,1,2,4,2,1,1,1,31,2
35082,210,3,2,4,1,1,1,1,36,1
35082,210,3,2,4,2,1,1,1,35,2
35083,210,3,2,4,1,2,1,1,35,1
35083,210,3,2,4,2,1,1,1,33,2
35084,210,2,2,4,1,2,1,1,40,1
35084,210,2,2,4,2,1,1,1,40,2
35085,210,4,2,4,1,2,1,1,31,1
35085,210,4,2,4,2,1,1,1,27,2
35086,210,2,2,4,1,2,1,1,29,1
35086,210,2,2,4,2,1,1,1,27,2
35087,210,1,2,4,1,2,1,1,35,1
35087,210,1,2,4,2,1,1,1,29,2
35088,210,1,2,5,1,2,1,1,53,1
35088,210,1,2,4,2,1,1,1,43,2
35089,210,1,2,5,1,2,1,1,45,1
35089,210,1,2,4,2,1,1,1,40,2
35090,210,1,2,5,1,2,1,1,53,1
35090,210,1,2,4,2,1,1,1,43,2
35091,210,2,2,5,1,2,1,1,44,1
35091,210,2,2,4,2,1,1,1,36,2
35092,210,1,2,5,1,2,1,1,55,1
35092,210,1,2,4,2,1,1,1,37,2
35093,210,2,2,5,1,2,1,1,48,1
35093,210,2,2,4,2,1,1,1,39,2
35094,210,1,2,5,1,2,1,1,47,1
35094,210,1,2,4,2,1,1,1,40,2
35095,210,1,2,5,1,2,1,1,53,1
35095,210,1,2,4,2,1,1,1,42,2
35096,210,2,2,5,1,2,1,1,59,1
35096,210,2,2,4,2,1,1,1,42,2
35097,210,2,2,5,1,2,1,1,45,1
35097,210,2,2,4,2,1,1,1,38,2
35098,210,1,2,5,1,2,1,1,47,1
35098,210,1,2,4,2,1,1,1,37,2
35099,210,0,2,4,1,2,1,1,34,1
35099,210,0,2,4,2,1,3,1,26,2
35100,210,2,2,4,1,2,1,1,29,1
35100,210,2,2,4,2,1,3,1,28,2
35101,210,2,2,4,1,2,1,1,26,1
35101,210,2,2,4,2,1,3,1,25,2
35102,210,2,2,4,1,1,1,1,32,1
35102,210,2,2,4,2,1,3,1,30,2
35103,210,1,2,4,1,1,1,1,39,1
35103,210,1,2,4,2,1,1,1,38,2
35104,210,1,2,4,1,1,1,1,28,1
35104,210,1,2,4,2,1,1,1,25,2
35105,210,1,2,4,1,1,1,1,40,1
35105,210,1,2,4,2,1,1,1,39,2
35106,210,1,2,4,1,1,1,1,37,1
35106,210,1,2,4,2,1,1,1,31,2
35107,210,1,2,4,1,1,1,1,40,1
35107,210,1,2,4,2,1,1,1,39,2
35108,210,1,2,5,1,4,1,1,64,1
35108,210,1,2,5,2,1,1,1,57,2
35109,210,1,2,5,1,4,1,1,60,1
35109,210,1,2,5,2,2,1,1,57,2
35110,210,1,2,5,1,4,1,1,60,1
35110,210,1,2,5,2,2,1,1,58,2
35111,210,2,2,5,1,4,1,1,55,1
35111,210,2,2,5,2,2,1,1,54,2
35112,210,2,2,5,1,4,1,1,44,1
35112,210,2,2,4,2,2,1,1,40,2
35113,210,2,2,5,1,4,1,1,50,1
35113,210,2,2,4,2,2,1,1,33,2
35114,210,2,2,5,1,2,1,1,62,1
35114,210,2,2,4,2,2,1,1,35,2
35115,210,2,2,4,1,2,1,1,26,1
35115,210,2,2,4,2,2,1,1,24,2
35116,210,2,2,4,1,2,1,1,34,1
35116,210,2,2,4,2,2,1,1,33,2
35117,210,1,2,4,1,2,1,1,39,1
35117,210,1,2,4,2,2,1,1,36,2
35118,210,1,2,4,1,2,1,1,35,1
35118,210,1,2,4,2,2,1,1,32,2
35119,210,2,2,4,1,2,1,1,33,1
35119,210,2,2,4,2,2,1,1,30,2
35120,210,1,2,4,1,2,1,1,40,1
35120,210,1,2,4,2,2,1,1,32,2
35121,210,2,2,4,1,2,1,1,39,1
35121,210,2,2,4,2,2,1,1,39,2
35122,210,1,2,4,1,2,1,1,30,1
35122,210,1,2,4,2,2,1,1,29,2
35123,210,1,2,4,1,2,1,1,31,1
35123,210,1,2,4,2,2,1,1,29,2
35124,210,1,2,4,1,2,1,2,43,1
35124,210,1,2,4,2,2,1,1,42,2
35125,210,1,2,4,1,1,1,2,37,1
35125,210,1,2,4,2,2,1,1,31,2
35126,210,1,2,5,1,1,1,2,45,1
35126,210,1,2,4,2,2,1,1,43,2
35127,210,1,2,5,1,2,1,2,44,1
35127,210,1,2,4,2,2,1,1,43,2
35128,210,1,2,5,1,2,1,2,61,1
35128,210,1,2,5,2,2,1,1,58,2
35129,210,0,2,5,1,2,1,2,62,1
35129,210,0,2,5,2,2,1,1,61,2
35130,210,1,2,5,1,2,1,2,62,1
35130,210,1,2,5,2,2,1,1,58,2
35131,210,2,2,5,1,2,1,2,53,1
35131,210,2,2,5,2,2,1,1,44,2
35132,210,1,2,5,1,2,1,2,52,1
35132,210,1,2,5,2,2,1,1,46,2
35133,210,1,2,5,1,2,1,2,63,1
35133,210,1,2,5,2,2,1,1,56,2
35134,210,2,2,5,1,2,1,2,64,1
35134,210,2,2,5,2,2,1,1,64,2
35135,210,1,2,5,1,2,1,1,56,1
35135,210,1,2,5,2,2,1,1,52,2
35136,210,1,2,5,1,2,1,1,64,1
35136,210,1,2,5,2,2,1,1,52,2
35137,210,1,2,5,1,2,1,1,48,1
35137,210,1,2,5,2,2,1,1,46,2
35138,210,1,2,6,1,2,1,1,66,1
35138,210,1,2,5,2,2,1,1,63,2
35139,210,1,2,6,1,2,1,2,75,1
35139,210,1,2,6,2,2,1,1,74,2
35140,210,1,2,6,1,2,1,1,74,1
35140,210,1,2,6,2,2,1,1,69,2
35141,210,2,2,6,1,2,1,1,88,1
35141,210,2,2,6,2,2,1,1,80,2
35142,210,0,2,6,1,2,1,1,81,1
35142,210,0,2,6,2,2,1,1,80,2
35143,210,1,2,6,1,2,1,1,83,1
35143,210,1,2,6,2,2,1,1,73,2
35144,210,1,2,6,1,2,1,1,77,1
35144,210,1,2,6,2,2,1,1,71,2
35145,210,1,2,6,1,2,1,1,89,1
35145,210,1,2,6,2,2,1,1,84,2
35146,210,1,2,6,1,2,4,1,66,1
35146,210,1,2,6,2,2,4,1,65,2
35147,210,1,2,6,1,2,4,1,72,1
35147,210,1,2,6,2,2,4,1,71,2
35148,210,2,2,6,1,2,4,1,74,1
35148,210,2,2,6,2,2,4,1,74,2
35149,210,2,2,6,1,2,4,1,70,1
35149,210,2,2,6,2,2,4,1,69,2
35150,210,2,2,6,1,2,4,1,84,1
35150,210,2,2,6,2,2,4,1,77,2
35151,210,2,2,6,1,2,4,1,67,1
35151,210,2,2,5,2,2,4,1,64,2
35152,210,2,2,5,1,2,4,1,63,1
35152,210,2,2,5,2,2,4,1,61,2
35153,210,1,2,5,1,2,4,1,55,1
35153,210,1,2,5,2,2,4,1,53,2
35154,210,1,2,5,1,2,4,1,53,1
35154,210,1,2,5,2,2,4,1,48,2
35155,210,1,2,5,1,2,4,1,59,1
35155,210,1,2,5,2,2,2,1,45,2
35156,210,1,2,5,1,2,4,1,58,1
35156,210,1,2,5,2,2,2,1,57,2
35157,210,1,2,6,1,4,4,1,66,1
35157,210,1,2,5,2,2,2,1,64,2
35158,210,1,2,6,1,4,4,1,66,1
35158,210,1,2,5,2,2,2,1,64,2
35159,210,2,2,6,1,2,4,1,65,1
35159,210,2,2,5,2,2,2,1,59,2
35160,210,3,2,6,1,2,4,1,67,1
35160,210,3,2,5,2,2,2,1,63,2
35161,210,3,2,6,1,2,4,1,68,1
35161,210,3,2,5,2,2,2,1,62,2
35162,210,2,2,6,1,2,4,1,66,1
35162,210,2,2,5,2,2,2,1,63,2
35163,210,0,2,6,1,2,4,1,71,1
35163,210,0,2,5,2,2,2,1,60,2
35164,210,1,2,6,1,2,1,1,65,1
35164,210,1,2,5,2,2,2,1,63,2
35165,210,1,2,6,1,2,1,1,66,1
35165,210,1,2,5,2,2,2,1,63,2
35166,210,1,2,6,1,2,1,1,69,1
35166,210,1,2,5,2,2,2,1,60,2
35167,210,1,2,6,1,2,1,1,72,1
35167,210,1,2,5,2,2,2,1,60,2
35168,210,4,2,6,1,2,1,1,74,1
35168,210,4,2,5,2,2,2,1,61,2
35169,210,4,2,6,1,2,1,1,73,1
35169,210,4,2,6,2,2,1,1,73,2
35170,210,4,2,6,1,2,4,1,70,1
35170,210,4,2,6,2,2,1,1,69,2
35171,210,2,2,6,1,2,4,1,77,1
35171,210,2,2,6,2,2,1,1,75,2
35172,210,1,2,6,1,2,4,1,85,1
35172,210,1,2,6,2,2,1,1,84,2
35173,210,2,2,6,1,2,4,1,73,1
35173,210,2,2,6,2,2,1,1,66,2
35174,210,2,2,6,1,2,4,1,82,1
35174,210,2,2,6,2,2,1,1,69,2
35175,210,0,2,6,1,2,4,1,76,1
35175,210,0,2,6,2,2,1,1,74,2
35176,210,0,2,6,1,2,4,1,83,1
35176,210,0,2,6,2,2,1,1,75,2
35177,210,0,2,6,1,2,4,1,66,1
35177,210,0,2,5,2,2,1,1,56,2
35178,210,2,2,6,1,2,4,1,65,1
35178,210,2,2,5,2,2,1,1,62,2
35179,210,2,2,6,1,2,4,1,70,1
35179,210,2,2,5,2,2,1,1,53,2
35180,210,2,2,6,1,2,4,1,66,1
35180,210,2,2,5,2,2,1,1,59,2
35181,210,1,2,5,1,2,4,1,48,1
35181,210,1,2,5,2,2,1,1,48,2
35182,210,1,2,5,1,2,4,1,60,1
35182,210,1,2,5,2,2,1,1,57,2
35183,210,3,2,5,1,2,4,1,64,1
35183,210,3,2,5,2,2,1,1,64,2
35184,210,1,2,5,1,2,4,1,45,1
35184,210,1,2,5,2,2,1,1,44,2
35185,210,1,2,6,1,2,4,1,70,1
35185,210,1,2,5,2,2,1,1,61,2
35186,210,1,2,6,1,2,4,2,66,1
35186,210,1,2,5,2,2,1,1,60,2
35187,210,1,2,6,1,2,4,2,68,1
35187,210,1,2,5,2,2,1,1,57,2
35188,210,1,2,6,1,2,4,2,67,1
35188,210,1,2,5,2,2,1,1,59,2
35189,210,1,2,6,1,2,4,2,65,1
35189,210,1,2,5,2,2,1,1,63,2
35190,210,1,2,6,1,2,4,2,67,1
35190,210,1,2,5,2,2,1,1,48,2
35191,210,1,2,6,1,2,4,2,69,1
35191,210,1,2,6,2,2,1,1,69,2
35192,210,1,2,6,1,2,4,2,82,1
35192,210,1,2,6,2,2,1,1,81,2
35193,210,1,2,6,1,2,4,2,74,1
35193,210,1,2,6,2,2,1,1,73,2
35194,210,1,2,6,1,2,4,2,81,1
35194,210,1,2,6,2,4,1,1,80,2
35195,210,1,2,6,1,2,4,2,83,1
35195,210,1,2,6,2,4,1,1,73,2
35196,210,1,2,6,1,2,4,2,88,1
35196,210,1,2,6,2,4,4,1,84,2
35197,210,1,2,6,1,2,4,1,76,1
35197,210,1,2,6,2,4,4,1,75,2
35198,210,1,2,6,1,2,4,1,78,1
35198,210,1,2,6,2,4,4,1,75,2
35199,210,1,2,6,1,2,4,1,73,1
35199,210,1,2,6,2,4,4,1,72,2
35200,210,2,2,6,1,2,4,1,82,1
35200,210,2,2,6,2,4,4,1,79,2
35201,210,1,2,6,1,2,4,1,95,1
35201,210,1,2,6,2,2,4,1,66,2
35202,210,2,2,6,1,2,4,1,76,1
35202,210,2,2,6,2,2,4,1,75,2
35203,210,1,2,6,1,2,4,1,73,1
35203,210,1,2,6,2,2,4,1,71,2
35204,210,1,2,6,1,2,4,1,75,1
35204,210,1,2,6,2,2,4,1,74,2
35205,210,3,2,6,1,2,4,1,79,1
35205,210,3,2,6,2,2,4,1,74,2
35206,210,3,2,6,1,2,4,1,78,1
35206,210,3,2,6,2,2,4,1,77,2
35207,210,3,2,6,1,2,4,1,73,1
35207,210,3,2,6,2,2,4,1,72,2
35208,210,2,2,6,1,2,1,1,91,1
35208,210,2,2,6,2,2,4,1,90,2
35209,210,1,2,6,1,2,4,1,67,1
35209,210,1,2,6,2,2,4,1,66,2
35210,210,1,2,6,1,2,4,1,79,1
35210,210,1,2,6,2,2,4,1,69,2
35211,210,1,2,6,1,2,4,1,89,1
35211,210,1,2,6,2,2,4,1,80,2
35212,210,2,2,6,1,2,4,1,77,1
35212,210,2,2,6,2,2,4,1,75,2
35213,210,1,2,6,1,2,4,1,86,1
35213,210,1,2,6,2,2,4,1,85,2
35214,210,1,2,6,1,2,4,1,75,1
35214,210,1,2,6,2,2,4,1,67,2
35215,210,1,2,6,1,2,4,2,84,1
35215,210,1,2,6,2,2,4,1,81,2
35216,210,1,2,6,1,2,4,2,73,1
35216,210,1,2,6,2,2,4,1,72,2
35217,210,0,2,6,1,2,4,2,72,1
35217,210,0,2,6,2,2,4,1,65,2
35218,210,1,2,6,1,2,4,2,75,1
35218,210,1,2,6,2,2,4,1,74,2
35219,210,0,2,6,1,2,4,2,84,1
35219,210,0,2,6,2,2,4,1,84,2
35220,210,0,2,6,1,1,4,2,67,1
35220,210,0,2,6,2,2,4,2,66,2
35221,210,0,2,6,1,1,4,2,70,1
35221,210,0,2,6,2,2,4,2,70,2
35222,210,0,2,6,1,1,4,2,99,1
35222,210,0,2,6,2,2,4,2,65,2
35223,210,0,2,6,1,1,4,2,76,1
35223,210,0,2,6,2,2,4,2,67,2
35224,210,0,2,6,1,1,4,2,85,1
35224,210,0,2,6,2,2,4,2,82,2
35225,210,0,2,6,1,1,4,2,67,1
35225,210,0,2,5,2,2,4,2,57,2
35226,210,0,2,6,1,1,4,2,65,1
35226,210,0,2,5,2,2,4,2,57,2
35227,210,0,2,6,1,2,1,2,65,1
35227,210,0,2,5,2,2,4,2,63,2
35228,210,0,2,6,1,2,1,2,72,1
35228,210,0,2,5,2,2,4,1,62,2
35229,210,0,2,6,1,2,1,2,67,1
35229,210,0,2,5,2,2,4,1,64,2
35230,210,1,2,6,1,2,1,2,68,1
35230,210,1,2,5,2,2,4,1,58,2
35231,210,1,2,6,1,2,1,2,65,1
35231,210,1,2,5,2,2,4,1,61,2
35232,210,0,2,6,1,2,1,2,71,1
35232,210,0,2,5,2,2,4,1,63,2
35233,210,0,2,6,1,2,1,2,71,1
35233,210,0,2,5,2,2,4,1,64,2
35234,210,1,2,6,1,2,1,2,71,1
35234,210,1,2,5,2,2,4,1,64,2
35235,210,0,2,6,1,2,1,2,71,1
35235,210,0,2,5,2,2,4,1,61,2
35236,210,0,2,6,1,2,1,2,66,1
35236,210,0,2,5,2,2,4,1,56,2
35237,210,1,2,5,1,2,1,2,60,1
35237,210,1,2,5,2,2,1,1,58,2
35238,210,1,2,5,1,2,1,2,55,1
35238,210,1,2,5,2,2,1,1,52,2
35239,210,1,2,5,1,2,1,2,63,1
35239,210,1,2,5,2,2,1,1,59,2
35240,210,1,2,5,1,2,1,2,62,1
35240,210,1,2,5,2,2,1,1,62,2
35241,210,1,2,5,1,2,1,2,57,1
35241,210,1,2,5,2,2,1,1,55,2
35242,210,1,2,5,1,2,1,2,55,1
35242,210,1,2,5,2,2,1,1,51,2
35243,210,1,2,5,1,2,1,2,64,1
35243,210,1,2,5,2,2,1,1,60,2
35244,210,1,2,5,1,2,1,1,59,1
35244,210,1,2,5,2,2,1,1,54,2
35245,210,1,2,5,1,2,1,1,55,1
35245,210,1,2,5,2,2,1,1,53,2
35246,210,1,2,5,1,2,1,1,53,1
35246,210,1,2,5,2,2,1,1,52,2
35247,210,1,2,5,1,2,1,1,62,1
35247,210,1,2,5,2,2,1,1,61,2
35248,210,2,2,5,1,2,1,1,58,1
35248,210,2,2,5,2,2,1,1,52,2
35249,210,2,2,6,1,2,1,1,80,1
35249,210,2,2,5,2,2,1,1,56,2
35250,210,2,2,6,1,2,1,1,65,1
35250,210,2,2,5,2,2,1,1,64,2
35251,210,1,2,5,1,2,1,1,59,1
35251,210,1,2,5,2,2,1,1,56,2
35252,210,1,2,5,1,2,1,1,55,1
35252,210,1,2,5,2,2,1,1,55,2
35253,210,1,2,5,1,2,1,1,59,1
35253,210,1,2,5,2,2,1,1,59,2
35254,210,5,2,5,1,2,1,1,61,1
35254,210,5,2,5,2,2,1,1,61,2
35255,210,1,2,5,1,2,1,1,63,1
35255,210,1,2,5,2,2,1,1,59,2
35256,210,2,2,5,1,2,1,1,62,1
35256,210,2,2,5,2,2,1,1,60,2
35257,210,2,2,5,1,2,1,1,48,1
35257,210,2,2,5,2,2,1,1,45,2
35258,210,2,2,5,1,2,1,1,48,1
35258,210,2,2,4,2,1,1,1,38,2
35259,210,2,2,5,1,2,1,1,50,1
35259,210,2,2,4,2,1,1,1,43,2
35260,210,2,2,5,1,2,1,1,60,1
35260,210,2,2,4,2,1,1,1,43,2
35261,210,1,2,5,1,2,1,1,50,1
35261,210,1,2,4,2,1,1,1,38,2
35262,210,1,2,5,1,2,1,1,64,1
35262,210,1,2,5,2,1,1,1,60,2
35263,210,1,2,5,1,2,1,1,62,1
35263,210,1,2,5,2,1,1,1,60,2
35264,210,1,2,5,1,2,1,1,64,1
35264,210,1,2,5,2,1,1,1,63,2
35265,210,1,2,5,1,2,1,1,53,1
35265,210,1,2,5,2,1,1,1,50,2
35266,210,1,2,5,1,2,1,1,62,1
35266,210,1,2,5,2,2,1,1,61,2
35267,210,1,2,6,1,2,1,1,66,1
35267,210,1,2,5,2,2,1,1,59,2
35268,210,2,2,6,1,2,4,1,65,1
35268,210,2,2,5,2,2,1,1,64,2
35269,210,2,2,5,1,2,4,1,63,1
35269,210,2,2,5,2,2,1,1,56,2
35270,210,2,2,5,1,2,4,1,57,1
35270,210,2,2,5,2,2,1,1,54,2
35271,210,2,2,5,1,2,4,1,61,1
35271,210,2,2,5,2,2,1,1,59,2
35272,210,1,2,6,1,2,4,1,69,1
35272,210,1,2,5,2,2,1,1,60,2
35273,210,3,2,6,1,2,4,1,69,1
35273,210,3,2,5,2,2,1,1,64,2
35274,210,1,2,6,1,2,4,1,65,1
35274,210,1,2,5,2,2,1,1,59,2
35275,210,1,2,6,1,2,4,1,65,1
35275,210,1,2,5,2,2,1,1,62,2
35276,210,2,2,6,1,2,4,1,68,1
35276,210,2,2,5,2,2,1,1,53,2
35277,210,1,2,6,1,2,4,1,68,1
35277,210,1,2,5,2,2,1,1,62,2
35278,210,1,2,6,1,2,4,1,67,1
35278,210,1,2,5,2,2,1,1,62,2
35279,210,1,2,6,1,2,4,1,65,1
35279,210,1,2,5,2,2,1,1,48,2
35280,210,2,2,6,1,2,4,1,65,1
35280,210,2,2,5,2,2,1,1,64,2
35281,210,1,2,5,1,2,4,1,63,1
35281,210,1,2,5,2,2,4,1,61,2
35282,210,2,2,5,1,2,4,1,60,1
35282,210,2,2,5,2,2,4,1,57,2
35283,210,1,2,5,1,2,4,1,62,1
35283,210,1,2,5,2,2,4,1,60,2
35284,210,2,2,5,1,2,4,1,48,1
35284,210,2,2,5,2,2,4,1,45,2
35285,210,2,2,5,1,2,4,1,61,1
35285,210,2,2,5,2,2,4,1,61,2
35286,210,1,2,5,1,2,1,1,64,1
35286,210,1,2,5,2,2,4,1,59,2
35287,210,1,2,5,1,2,1,1,58,1
35287,210,1,2,5,2,2,1,1,52,2
35288,210,2,2,5,1,2,1,1,63,1
35288,210,2,2,5,2,2,1,1,61,2
35289,210,1,2,5,1,2,1,1,63,1
35289,210,1,2,5,2,2,1,1,54,2
35290,210,1,2,5,1,2,1,1,63,1
35290,210,1,2,5,2,2,1,1,61,2
35291,210,1,2,5,1,2,1,1,57,1
35291,210,1,2,5,2,2,1,1,53,2
35292,210,1,2,5,1,2,1,1,62,1
35292,210,1,2,5,2,2,1,1,56,2
35293,210,1,2,5,1,2,1,1,61,1
35293,210,1,2,5,2,2,1,1,61,2
35294,210,1,2,5,1,2,1,1,62,1
35294,210,1,2,5,2,1,1,1,62,2
35295,210,0,2,5,1,2,1,1,59,1
35295,210,0,2,5,2,1,1,1,48,2
35296,210,0,2,5,1,2,1,2,62,1
35296,210,0,2,5,2,1,1,1,59,2
35297,210,1,2,5,1,2,1,2,61,1
35297,210,1,2,5,2,1,1,1,47,2
35298,210,1,2,5,1,2,1,2,60,1
35298,210,1,2,5,2,1,1,1,56,2
35299,210,2,2,5,1,2,1,1,53,1
35299,210,2,2,5,2,1,1,1,49,2
35300,210,1,2,5,1,2,1,1,50,1
35300,210,1,2,5,2,1,1,1,49,2
35301,210,2,2,5,1,2,1,1,62,1
35301,210,2,2,5,2,1,1,1,55,2
35302,210,1,2,5,1,2,1,1,60,1
35302,210,1,2,5,2,1,1,1,59,2
35303,210,1,2,5,1,2,1,1,63,1
35303,210,1,2,5,2,1,1,1,62,2
35304,210,1,2,5,1,2,1,1,63,1
35304,210,1,2,5,2,1,1,1,46,2
35305,210,1,2,5,1,2,1,1,54,1
35305,210,1,2,5,2,1,1,1,53,2
35306,210,1,2,5,1,2,1,1,64,1
35306,210,1,2,5,2,1,1,1,61,2
35307,210,0,2,5,1,2,1,1,63,1
35307,210,0,2,5,2,1,1,1,63,2
35308,210,1,2,5,1,2,1,1,59,1
35308,210,1,2,5,2,1,1,1,58,2
35309,210,1,2,5,1,2,1,1,63,1
35309,210,1,2,5,2,2,1,1,54,2
35310,210,0,2,5,1,2,1,1,61,1
35310,210,0,2,5,2,2,1,2,51,2
35311,210,1,2,5,1,2,1,1,56,1
35311,210,1,2,5,2,2,1,2,54,2
35312,210,1,2,5,1,2,1,1,57,1
35312,210,1,2,5,2,2,1,2,52,2
35313,210,1,2,5,1,2,1,1,50,1
35313,210,1,2,5,2,2,1,2,46,2
35314,210,1,2,5,1,2,1,1,64,1
35314,210,1,2,5,2,2,1,2,57,2
35315,210,1,2,5,1,2,1,1,64,1
35315,210,1,2,5,2,2,1,2,62,2
35316,210,1,2,5,1,2,1,1,58,1
35316,210,1,2,5,2,2,1,2,44,2
35317,210,1,2,5,1,2,1,1,59,1
35317,210,1,2,5,2,2,1,2,57,2
35318,210,1,2,5,1,2,1,1,48,1
35318,210,1,2,5,2,2,1,2,48,2
35319,210,1,2,5,1,2,1,1,56,1
35319,210,1,2,5,2,2,1,2,55,2
35320,210,1,2,5,1,2,1,1,61,1
35320,210,1,2,5,2,2,1,2,60,2
35321,210,1,2,5,1,2,1,1,47,1
35321,210,1,2,5,2,2,1,2,46,2
35322,210,1,2,5,1,2,1,1,55,1
35322,210,1,2,5,2,2,1,2,55,2
35323,210,1,2,5,1,2,1,1,49,1
35323,210,1,2,5,2,2,1,2,47,2
35324,210,1,2,5,1,2,1,1,58,1
35324,210,1,2,5,2,2,1,2,54,2
35325,210,1,2,6,1,2,1,1,67,1
35325,210,1,2,5,2,2,1,2,62,2
35326,210,1,2,6,1,2,1,1,71,1
35326,210,1,2,5,2,2,1,2,63,2
35327,210,1,2,6,1,2,1,1,74,1
35327,210,1,2,5,2,2,1,2,64,2
35328,210,1,2,6,1,2,1,1,66,1
35328,210,1,2,5,2,2,1,2,63,2
35329,210,1,2,6,1,2,1,1,68,1
35329,210,1,2,5,2,2,1,1,53,2
35330,210,1,2,5,1,2,1,1,60,1
35330,210,1,2,5,2,2,1,1,59,2
35331,210,1,2,5,1,2,1,1,64,1
35331,210,1,2,5,2,2,1,1,54,2
35332,210,2,2,5,1,2,1,1,63,1
35332,210,2,2,5,2,2,1,1,58,2
35333,210,1,2,5,1,2,1,1,64,1
35333,210,1,2,5,2,2,1,1,60,2
35334,210,2,2,5,1,3,1,1,61,1
35334,210,2,2,5,2,2,1,1,48,2
35335,210,2,2,5,1,2,1,1,58,1
35335,210,2,2,5,2,2,1,1,54,2
35336,210,2,2,5,1,2,1,1,62,1
35336,210,2,2,5,2,2,1,1,56,2
35337,210,2,2,5,1,2,1,1,55,1
35337,210,2,2,5,2,2,1,1,51,2
35338,210,2,2,5,1,2,1,1,59,1
35338,210,2,2,5,2,2,1,1,57,2
35339,210,2,2,5,1,2,1,1,55,1
35339,210,2,2,5,2,2,1,1,52,2
35340,210,2,2,5,1,2,1,1,62,1
35340,210,2,2,5,2,2,1,1,62,2
35341,210,2,2,5,1,2,1,1,64,1
35341,210,2,2,5,2,2,1,1,60,2
35342,210,2,2,5,1,2,1,1,64,1
35342,210,2,2,5,2,2,1,1,57,2
35343,210,2,2,5,1,2,1,1,61,1
35343,210,2,2,5,2,2,1,1,61,2
35344,210,1,2,5,1,2,1,1,61,1
35344,210,1,2,5,2,2,1,1,60,2
35345,210,2,2,5,1,2,1,1,64,1
35345,210,2,2,5,2,2,2,1,63,2
35346,210,2,2,5,1,2,1,1,56,1
35346,210,2,2,5,2,2,2,1,54,2
35347,210,2,2,5,1,2,2,1,59,1
35347,210,2,2,5,2,2,2,2,58,2
35348,210,1,2,5,1,2,2,1,56,1
35348,210,1,2,5,2,2,2,2,52,2
35349,210,1,2,5,1,2,2,1,63,1
35349,210,1,2,5,2,2,2,2,62,2
35350,210,1,2,5,1,2,2,1,57,1
35350,210,1,2,5,2,2,2,2,51,2
35351,210,1,2,5,1,2,2,1,62,1
35351,210,1,2,5,2,2,2,1,60,2
35352,210,2,2,5,1,2,2,1,62,1
35352,210,2,2,5,2,2,2,1,58,2
35353,210,1,2,5,1,2,2,1,47,1
35353,210,1,2,5,2,2,2,1,46,2
35354,210,1,2,5,1,2,1,1,53,1
35354,210,1,2,5,2,2,2,1,53,2
35355,210,1,2,5,1,2,1,1,61,1
35355,210,1,2,5,2,2,2,1,61,2
35356,210,1,2,5,1,2,1,1,62,1
35356,210,1,2,5,2,2,2,1,59,2
35357,210,1,2,5,1,2,1,1,51,1
35357,210,1,2,5,2,2,2,1,46,2
35358,210,1,2,5,1,2,2,1,58,1
