Year,Sex,Marital status,Age,Count
2016,Female,Widowed,57,8
2016,Female,Divorced,57,36
2016,Female,Unmarried,57,0
2016,Female,In a registered partnership,57,1
2016,Female,Partnership dissolved,57,0
2017,Male,Single,57,66
2017,Male,Married,57,128
2017,Male,Widowed,57,4
2017,Male,Divorced,57,59
2017,Male,Unmarried,57,0
2017,Male,In a registered partnership,57,0
2017,Male,Partnership dissolved,57,0
2017,Female,Single,57,34
2017,Female,Married,57,64
2017,Female,Widowed,57,4
2017,Female,Divorced,57,34
2017,Female,Unmarried,57,0
2017,Female,In a registered partnership,57,0
2017,Female,Partnership dissolved,57,0
2018,Male,Single,57,62
2018,Male,Married,57,106
2018,Male,Widowed,57,5
2018,Male,Divorced,57,56
2018,Male,Unmarried,57,0
2018,Male,In a registered partnership,57,3
2018,Male,Partnership dissolved,57,0
2018,Female,Single,57,30
2018,Female,Married,57,68
2018,Female,Widowed,57,8
2018,Female,Divorced,57,28
2018,Female,Unmarried,57,0
2018,Female,In a registered partnership,57,0
2018,Female,Partnership dissolved,57,1
2019,Male,Single,57,86
2019,Male,Married,57,107
2019,Male,Widowed,57,1
2019,Male,Divorced,57,41
2019,Male,Unmarried,57,0
2019,Male,In a registered partnership,57,0
2019,Male,Partnership dissolved,57,0
2019,Female,Single,57,26
2019,Female,Married,57,62
2019,Female,Widowed,57,11
2019,Female,Divorced,57,32
2019,Female,Unmarried,57,1
2019,Female,In a registered partnership,57,0
2019,Female,Partnership dissolved,57,0
2020,Male,Single,57,78
2020,Male,Married,57,109
2020,Male,Widowed,57,5
2020,Male,Divorced,57,63
2020,Male,Unmarried,57,0
2020,Male,In a registered partnership,57,0
2020,Male,Partnership dissolved,57,1
2020,Female,Single,57,30
2020,Female,Married,57,63
2020,Female,Widowed,57,8
2020,Female,Divorced,57,31
2020,Female,Unmarried,57,0
2020,Female,In a registered partnership,57,2
2020,Female,Partnership dissolved,57,0
2021,Male,Single,57,85
2021,Male,Married,57,138
2021,Male,Widowed,57,6
2021,Male,Divorced,57,49
2021,Male,Unmarried,57,0
2021,Male,In a registered partnership,57,0
2021,Male,Partnership dissolved,57,1
2021,Female,Single,57,33
2021,Female,Married,57,70
2021,Female,Widowed,57,10
2021,Female,Divorced,57,51
2021,Female,Unmarried,57,1
2021,Female,In a registered partnership,57,1
2021,Female,Partnership dissolved,57,0
2004,Male,Single,58,50
2004,Male,Married,58,185
2004,Male,Widowed,58,7
2004,Male,Divorced,58,53
2004,Male,Unmarried,58,0
2004,Male,In a registered partnership,58,0
2004,Male,Partnership dissolved,58,0
2004,Female,Single,58,19
2004,Female,Married,58,102
2004,Female,Widowed,58,17
2004,Female,Divorced,58,20
2004,Female,Unmarried,58,0
2004,Female,In a registered partnership,58,0
2004,Female,Partnership dissolved,58,0
2005,Male,Single,58,50
2005,Male,Married,58,194
2005,Male,Widowed,58,7
2005,Male,Divorced,58,36
2005,Male,Unmarried,58,0
2005,Male,In a registered partnership,58,0
2005,Male,Partnership dissolved,58,0
2005,Female,Single,58,13
2005,Female,Married,58,104
2005,Female,Widowed,58,13
2005,Female,Divorced,58,30
2005,Female,Unmarried,58,0
2005,Female,In a registered partnership,58,0
2005,Female,Partnership dissolved,58,0
2006,Male,Single,58,48
2006,Male,Married,58,192
2006,Male,Widowed,58,10
2006,Male,Divorced,58,55
2006,Male,Unmarried,58,0
2006,Male,In a registered partnership,58,0
2006,Male,Partnership dissolved,58,0
2006,Female,Single,58,25
2006,Female,Married,58,94
2006,Female,Widowed,58,16
2006,Female,Divorced,58,26
2006,Female,Unmarried,58,0
2006,Female,In a registered partnership,58,0
2006,Female,Partnership dissolved,58,0
2007,Male,Single,58,60
2007,Male,Married,58,175
2007,Male,Widowed,58,8
2007,Male,Divorced,58,46
2007,Male,Unmarried,58,0
2007,Male,In a registered partnership,58,3
2007,Male,Partnership dissolved,58,0
2007,Female,Single,58,16
2007,Female,Married,58,101
2007,Female,Widowed,58,11
2007,Female,Divorced,58,41
2007,Female,Unmarried,58,0
2007,Female,In a registered partnership,58,0
2007,Female,Partnership dissolved,58,0
2008,Male,Single,58,49
2008,Male,Married,58,170
2008,Male,Widowed,58,7
2008,Male,Divorced,58,57
2008,Male,Unmarried,58,0
2008,Male,In a registered partnership,58,0
2008,Male,Partnership dissolved,58,0
2008,Female,Single,58,20
2008,Female,Married,58,108
2008,Female,Widowed,58,11
2008,Female,Divorced,58,33
2008,Female,Unmarried,58,0
2008,Female,In a registered partnership,58,0
2008,Female,Partnership dissolved,58,0
2009,Male,Single,58,45
2009,Male,Married,58,150
2009,Male,Widowed,58,5
2009,Male,Divorced,58,50
2009,Male,Unmarried,58,0
2009,Male,In a registered partnership,58,0
2009,Male,Partnership dissolved,58,0
2009,Female,Single,58,20
2009,Female,Married,58,99
2009,Female,Widowed,58,8
2009,Female,Divorced,58,28
2009,Female,Unmarried,58,0
2009,Female,In a registered partnership,58,0
2009,Female,Partnership dissolved,58,0
2010,Male,Single,58,42
2010,Male,Married,58,151
2010,Male,Widowed,58,4
2010,Male,Divorced,58,58
2010,Male,Unmarried,58,1
2010,Male,In a registered partnership,58,0
2010,Male,Partnership dissolved,58,0
2010,Female,Single,58,38
2010,Female,Married,58,85
2010,Female,Widowed,58,7
2010,Female,Divorced,58,48
2010,Female,Unmarried,58,0
2010,Female,In a registered partnership,58,0
2010,Female,Partnership dissolved,58,0
2011,Male,Single,58,56
2011,Male,Married,58,153
2011,Male,Widowed,58,2
2011,Male,Divorced,58,60
2011,Male,Unmarried,58,1
2011,Male,In a registered partnership,58,1
2011,Male,Partnership dissolved,58,0
2011,Female,Single,58,22
2011,Female,Married,58,75
2011,Female,Widowed,58,15
2011,Female,Divorced,58,33
2011,Female,Unmarried,58,0
2011,Female,In a registered partnership,58,0
2011,Female,Partnership dissolved,58,0
2012,Male,Single,58,50
2012,Male,Married,58,139
2012,Male,Widowed,58,4
2012,Male,Divorced,58,63
2012,Male,Unmarried,58,0
2012,Male,In a registered partnership,58,1
2012,Male,Partnership dissolved,58,0
2012,Female,Single,58,15
2012,Female,Married,58,96
2012,Female,Widowed,58,15
2012,Female,Divorced,58,41
2012,Female,Unmarried,58,0
2012,Female,In a registered partnership,58,0
2012,Female,Partnership dissolved,58,0
2013,Male,Single,58,67
2013,Male,Married,58,156
2013,Male,Widowed,58,10
2013,Male,Divorced,58,65
2013,Male,Unmarried,58,0
2013,Male,In a registered partnership,58,0
2013,Male,Partnership dissolved,58,0
2013,Female,Single,58,33
2013,Female,Married,58,84
2013,Female,Widowed,58,14
2013,Female,Divorced,58,40
2013,Female,Unmarried,58,0
2013,Female,In a registered partnership,58,0
2013,Female,Partnership dissolved,58,0
2014,Male,Single,58,64
2014,Male,Married,58,142
2014,Male,Widowed,58,4
2014,Male,Divorced,58,75
2014,Male,Unmarried,58,0
2014,Male,In a registered partnership,58,1
2014,Male,Partnership dissolved,58,0
2014,Female,Single,58,25
2014,Female,Married,58,68
2014,Female,Widowed,58,14
2014,Female,Divorced,58,36
2014,Female,Unmarried,58,0
2014,Female,In a registered partnership,58,1
2014,Female,Partnership dissolved,58,0
2015,Male,Single,58,56
2015,Male,Married,58,150
2015,Male,Widowed,58,5
2015,Male,Divorced,58,55
2015,Male,Unmarried,58,0
2015,Male,In a registered partnership,58,2
2015,Male,Partnership dissolved,58,0
2015,Female,Single,58,35
2015,Female,Married,58,87
2015,Female,Widowed,58,12
2015,Female,Divorced,58,30
2015,Female,Unmarried,58,0
2015,Female,In a registered partnership,58,0
2015,Female,Partnership dissolved,58,0
2016,Male,Single,58,56
2016,Male,Married,58,116
2016,Male,Widowed,58,5
2016,Male,Divorced,58,59
2016,Male,Unmarried,58,0
2016,Male,In a registered partnership,58,1
2016,Male,Partnership dissolved,58,0
2016,Female,Single,58,36
2016,Female,Married,58,77
2016,Female,Widowed,58,6
2016,Female,Divorced,58,36
2016,Female,Unmarried,58,0
2016,Female,In a registered partnership,58,0
2016,Female,Partnership dissolved,58,0
2017,Male,Single,58,48
2017,Male,Married,58,128
2017,Male,Widowed,58,4
2017,Male,Divorced,58,62
2017,Male,Unmarried,58,0
2017,Male,In a registered partnership,58,2
2017,Male,Partnership dissolved,58,1
2017,Female,Single,58,23
2017,Female,Married,58,75
2017,Female,Widowed,58,12
2017,Female,Divorced,58,47
2017,Female,Unmarried,58,0
2017,Female,In a registered partnership,58,0
2017,Female,Partnership dissolved,58,0
2018,Male,Single,58,66
2018,Male,Married,58,129
2018,Male,Widowed,58,8
2018,Male,Divorced,58,67
2018,Male,Unmarried,58,0
2018,Male,In a registered partnership,58,2
2018,Male,Partnership dissolved,58,0
2018,Female,Single,58,29
2018,Female,Married,58,86
2018,Female,Widowed,58,12
2018,Female,Divorced,58,46
2018,Female,Unmarried,58,0
2018,Female,In a registered partnership,58,0
2018,Female,Partnership dissolved,58,0
2019,Male,Single,58,65
2019,Male,Married,58,126
2019,Male,Widowed,58,2
2019,Male,Divorced,58,55
2019,Male,Unmarried,58,0
2019,Male,In a registered partnership,58,2
2019,Male,Partnership dissolved,58,0
2019,Female,Single,58,36
2019,Female,Married,58,72
2019,Female,Widowed,58,9
2019,Female,Divorced,58,49
2019,Female,Unmarried,58,0
2019,Female,In a registered partnership,58,0
2019,Female,Partnership dissolved,58,0
2020,Male,Single,58,81
2020,Male,Married,58,144
2020,Male,Widowed,58,1
2020,Male,Divorced,58,55
2020,Male,Unmarried,58,0
2020,Male,In a registered partnership,58,0
2020,Male,Partnership dissolved,58,0
2020,Female,Single,58,35
2020,Female,Married,58,74
2020,Female,Widowed,58,5
2020,Female,Divorced,58,52
2020,Female,Unmarried,58,0
2020,Female,In a registered partnership,58,0
2020,Female,Partnership dissolved,58,0
2021,Male,Single,58,96
2021,Male,Married,58,147
2021,Male,Widowed,58,7
2021,Male,Divorced,58,65
2021,Male,Unmarried,58,0
2021,Male,In a registered partnership,58,2
2021,Male,Partnership dissolved,58,0
2021,Female,Single,58,40
2021,Female,Married,58,89
2021,Female,Widowed,58,5
2021,Female,Divorced,58,46
2021,Female,Unmarried,58,0
2021,Female,In a registered partnership,58,2
2021,Female,Partnership dissolved,58,0
2004,Male,Single,59,62
2004,Male,Married,59,231
2004,Male,Widowed,59,6
2004,Male,Divorced,59,48
2004,Male,Unmarried,59,0
2004,Male,In a registered partnership,59,0
2004,Male,Partnership dissolved,59,0
2004,Female,Single,59,20
2004,Female,Married,59,117
2004,Female,Widowed,59,17
2004,Female,Divorced,59,40
2004,Female,Unmarried,59,0
2004,Female,In a registered partnership,59,0
2004,Female,Partnership dissolved,59,0
2005,Male,Single,59,62
2005,Male,Married,59,227
2005,Male,Widowed,59,10
2005,Male,Divorced,59,66
2005,Male,Unmarried,59,0
2005,Male,In a registered partnership,59,0
2005,Male,Partnership dissolved,59,0
2005,Female,Single,59,27
2005,Female,Married,59,101
2005,Female,Widowed,59,16
2005,Female,Divorced,59,43
2005,Female,Unmarried,59,0
2005,Female,In a registered partnership,59,0
2005,Female,Partnership dissolved,59,0
2006,Male,Single,59,52
2006,Male,Married,59,195
2006,Male,Widowed,59,8
2006,Male,Divorced,59,73
2006,Male,Unmarried,59,0
2006,Male,In a registered partnership,59,0
2006,Male,Partnership dissolved,59,0
2006,Female,Single,59,24
2006,Female,Married,59,112
2006,Female,Widowed,59,20
2006,Female,Divorced,59,43
2006,Female,Unmarried,59,0
2006,Female,In a registered partnership,59,0
2006,Female,Partnership dissolved,59,0
2007,Male,Single,59,52
2007,Male,Married,59,207
2007,Male,Widowed,59,11
2007,Male,Divorced,59,59
2007,Male,Unmarried,59,0
2007,Male,In a registered partnership,59,1
2007,Male,Partnership dissolved,59,0
2007,Female,Single,59,29
2007,Female,Married,59,101
2007,Female,Widowed,59,20
2007,Female,Divorced,59,42
2007,Female,Unmarried,59,0
2007,Female,In a registered partnership,59,0
2007,Female,Partnership dissolved,59,0
2008,Male,Single,59,72
2008,Male,Married,59,196
2008,Male,Widowed,59,13
2008,Male,Divorced,59,59
2008,Male,Unmarried,59,0
2008,Male,In a registered partnership,59,1
2008,Male,Partnership dissolved,59,0
2008,Female,Single,59,19
2008,Female,Married,59,100
2008,Female,Widowed,59,18
2008,Female,Divorced,59,35
2008,Female,Unmarried,59,0
2008,Female,In a registered partnership,59,1
2008,Female,Partnership dissolved,59,0
2009,Male,Single,59,52
2009,Male,Married,59,189
2009,Male,Widowed,59,9
2009,Male,Divorced,59,63
2009,Male,Unmarried,59,0
2009,Male,In a registered partnership,59,1
2009,Male,Partnership dissolved,59,0
2009,Female,Single,59,26
2009,Female,Married,59,104
2009,Female,Widowed,59,12
2009,Female,Divorced,59,35
2009,Female,Unmarried,59,0
2009,Female,In a registered partnership,59,0
2009,Female,Partnership dissolved,59,0
2010,Male,Single,59,49
2010,Male,Married,59,162
2010,Male,Widowed,59,10
2010,Male,Divorced,59,56
2010,Male,Unmarried,59,0
2010,Male,In a registered partnership,59,1
2010,Male,Partnership dissolved,59,0
2010,Female,Single,59,27
2010,Female,Married,59,83
2010,Female,Widowed,59,14
2010,Female,Divorced,59,43
2010,Female,Unmarried,59,0
2010,Female,In a registered partnership,59,0
2010,Female,Partnership dissolved,59,0
2011,Male,Single,59,47
2011,Male,Married,59,138
2011,Male,Widowed,59,6
2011,Male,Divorced,59,54
2011,Male,Unmarried,59,1
2011,Male,In a registered partnership,59,0
2011,Male,Partnership dissolved,59,0
2011,Female,Single,59,20
2011,Female,Married,59,83
2011,Female,Widowed,59,18
2011,Female,Divorced,59,45
2011,Female,Unmarried,59,0
2011,Female,In a registered partnership,59,0
2011,Female,Partnership dissolved,59,0
2012,Male,Single,59,62
2012,Male,Married,59,140
2012,Male,Widowed,59,7
2012,Male,Divorced,59,67
2012,Male,Unmarried,59,0
2012,Male,In a registered partnership,59,0
2012,Male,Partnership dissolved,59,0
2012,Female,Single,59,17
2012,Female,Married,59,81
2012,Female,Widowed,59,22
2012,Female,Divorced,59,35
2012,Female,Unmarried,59,0
2012,Female,In a registered partnership,59,1
2012,Female,Partnership dissolved,59,0
2013,Male,Single,59,60
2013,Male,Married,59,158
2013,Male,Widowed,59,7
2013,Male,Divorced,59,67
2013,Male,Unmarried,59,0
2013,Male,In a registered partnership,59,1
2013,Male,Partnership dissolved,59,0
2013,Female,Single,59,25
2013,Female,Married,59,104
2013,Female,Widowed,59,16
2013,Female,Divorced,59,45
2013,Female,Unmarried,59,0
2013,Female,In a registered partnership,59,0
2013,Female,Partnership dissolved,59,0
2014,Male,Single,59,69
2014,Male,Married,59,154
2014,Male,Widowed,59,1
2014,Male,Divorced,59,61
2014,Male,Unmarried,59,0
2014,Male,In a registered partnership,59,1
2014,Male,Partnership dissolved,59,0
2014,Female,Single,59,37
2014,Female,Married,59,84
2014,Female,Widowed,59,15
2014,Female,Divorced,59,37
2014,Female,Unmarried,59,0
2014,Female,In a registered partnership,59,1
2014,Female,Partnership dissolved,59,0
2015,Male,Single,59,60
2015,Male,Married,59,177
2015,Male,Widowed,59,1
2015,Male,Divorced,59,60
2015,Male,Unmarried,59,0
2015,Male,In a registered partnership,59,0
2015,Male,Partnership dissolved,59,0
2015,Female,Single,59,33
2015,Female,Married,59,77
2015,Female,Widowed,59,12
2015,Female,Divorced,59,45
2015,Female,Unmarried,59,0
2015,Female,In a registered partnership,59,1
2015,Female,Partnership dissolved,59,0
2016,Male,Single,59,64
2016,Male,Married,59,137
2016,Male,Widowed,59,2
2016,Male,Divorced,59,66
2016,Male,Unmarried,59,0
2016,Male,In a registered partnership,59,1
2016,Male,Partnership dissolved,59,0
2016,Female,Single,59,28
2016,Female,Married,59,71
2016,Female,Widowed,59,18
2016,Female,Divorced,59,43
2016,Female,Unmarried,59,0
2016,Female,In a registered partnership,59,0
2016,Female,Partnership dissolved,59,0
2017,Male,Single,59,74
2017,Male,Married,59,166
2017,Male,Widowed,59,6
2017,Male,Divorced,59,81
2017,Male,Unmarried,59,0
2017,Male,In a registered partnership,59,1
2017,Male,Partnership dissolved,59,0
2017,Female,Single,59,31
2017,Female,Married,59,90
2017,Female,Widowed,59,10
2017,Female,Divorced,59,45
2017,Female,Unmarried,59,0
2017,Female,In a registered partnership,59,0
2017,Female,Partnership dissolved,59,0
2018,Male,Single,59,60
2018,Male,Married,59,132
2018,Male,Widowed,59,1
2018,Male,Divorced,59,64
2018,Male,Unmarried,59,0
2018,Male,In a registered partnership,59,1
2018,Male,Partnership dissolved,59,0
2018,Female,Single,59,38
2018,Female,Married,59,89
2018,Female,Widowed,59,16
2018,Female,Divorced,59,52
2018,Female,Unmarried,59,0
2018,Female,In a registered partnership,59,0
2018,Female,Partnership dissolved,59,0
2019,Male,Single,59,80
2019,Male,Married,59,132
2019,Male,Widowed,59,2
2019,Male,Divorced,59,74
2019,Male,Unmarried,59,0
2019,Male,In a registered partnership,59,1
2019,Male,Partnership dissolved,59,1
2019,Female,Single,59,37
2019,Female,Married,59,86
2019,Female,Widowed,59,7
2019,Female,Divorced,59,42
2019,Female,Unmarried,59,0
2019,Female,In a registered partnership,59,0
2019,Female,Partnership dissolved,59,0
2020,Male,Single,59,64
2020,Male,Married,59,142
2020,Male,Widowed,59,4
2020,Male,Divorced,59,68
2020,Male,Unmarried,59,0
2020,Male,In a registered partnership,59,1
2020,Male,Partnership dissolved,59,1
2020,Female,Single,59,36
2020,Female,Married,59,79
2020,Female,Widowed,59,7
2020,Female,Divorced,59,43
2020,Female,Unmarried,59,0
2020,Female,In a registered partnership,59,0
2020,Female,Partnership dissolved,59,1
2021,Male,Single,59,86
2021,Male,Married,59,130
2021,Male,Widowed,59,8
2021,Male,Divorced,59,74
2021,Male,Unmarried,59,0
2021,Male,In a registered partnership,59,2
2021,Male,Partnership dissolved,59,0
2021,Female,Single,59,37
2021,Female,Married,59,105
2021,Female,Widowed,59,7
2021,Female,Divorced,59,42
2021,Female,Unmarried,59,0
2021,Female,In a registered partnership,59,2
2021,Female,Partnership dissolved,59,0
2004,Male,Single,6,2
2004,Male,Married,6,0
2004,Male,Widowed,6,0
2004,Male,Divorced,6,0
2004,Male,Unmarried,6,0
2004,Male,In a registered partnership,6,0
2004,Male,Partnership dissolved,6,0
2004,Female,Single,6,5
2004,Female,Married,6,0
2004,Female,Widowed,6,0
2004,Female,Divorced,6,0
2004,Female,Unmarried,6,0
2004,Female,In a registered partnership,6,0
2004,Female,Partnership dissolved,6,0
2005,Male,Single,6,6
2005,Male,Married,6,0
2005,Male,Widowed,6,0
2005,Male,Divorced,6,0
2005,Male,Unmarried,6,0
2005,Male,In a registered partnership,6,0
2005,Male,Partnership dissolved,6,0
2005,Female,Single,6,6
2005,Female,Married,6,0
2005,Female,Widowed,6,0
2005,Female,Divorced,6,0
2005,Female,Unmarried,6,0
2005,Female,In a registered partnership,6,0
2005,Female,Partnership dissolved,6,0
2006,Male,Single,6,6
2006,Male,Married,6,0
2006,Male,Widowed,6,0
2006,Male,Divorced,6,0
2006,Male,Unmarried,6,0
2006,Male,In a registered partnership,6,0
2006,Male,Partnership dissolved,6,0
2006,Female,Single,6,4
2006,Female,Married,6,0
2006,Female,Widowed,6,0
2006,Female,Divorced,6,0
2006,Female,Unmarried,6,0
2006,Female,In a registered partnership,6,0
2006,Female,Partnership dissolved,6,0
